T,Model,Average ⬆️,ARC,HellaSwag,MMLU,TruthfulQA,Type,Precision,Hub License,#Params (B),Hub ❤️,Available on the hub,Model sha,model_name_for_query
🟢,"<a target=""_blank"" href=""https://huggingface.co/pszemraj/pythia-31m-KI_v1-2048-scratch"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">pszemraj/pythia-31m-KI_v1-2048-scratch</a>  <a target=""_blank"" href=""https://huggingface.co/datasets/open-llm-leaderboard/details_pszemraj__pythia-31m-KI_v1-2048-scratch"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">📑</a>",30.79,23.12,25.23,23.12,51.67,pretrained,torch.bfloat16,apache-2.0,0.03,0,True,b29a3229f8d5317adeabafeb20677ec7bea9d703,pszemraj/pythia-31m-KI_v1-2048-scratch
🟢,"<a target=""_blank"" href=""https://huggingface.co/TurkuNLP/gpt3-finnish-large"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">TurkuNLP/gpt3-finnish-large</a>  <a target=""_blank"" href=""https://huggingface.co/datasets/open-llm-leaderboard/details_TurkuNLP__gpt3-finnish-large"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">📑</a>",30.78,21.76,32.88,24.11,44.35,pretrained,torch.float16,apache-2.0,0.88,3,True,b9a3dd97387fc70d07010d469888a918842d3449,TurkuNLP/gpt3-finnish-large
🟢,"<a target=""_blank"" href=""https://huggingface.co/pszemraj/pythia-31m-simplepile-lite-2048-scratch-2e"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">pszemraj/pythia-31m-simplepile-lite-2048-scratch-2e</a>  <a target=""_blank"" href=""https://huggingface.co/datasets/open-llm-leaderboard/details_pszemraj__pythia-31m-simplepile-lite-2048-scratch-2e"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">📑</a>",30.75,21.59,25.79,24.99,50.62,pretrained,torch.bfloat16,apache-2.0,0.03,0,True,91f011eb99502e667ebc2803f354ce5f5209ccf1,pszemraj/pythia-31m-simplepile-lite-2048-scratch-2e
🔶,"<a target=""_blank"" href=""https://huggingface.co/Locutusque/gpt2-conversational-or-qa"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">Locutusque/gpt2-conversational-or-qa</a>  <a target=""_blank"" href=""https://huggingface.co/datasets/open-llm-leaderboard/details_Locutusque__gpt2-conversational-or-qa"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">📑</a>",30.71,21.42,27.61,26.51,47.31,fine-tuned,torch.float16,openrail,0.14,1,True,f881c740c82ee9bc3191b886ad53f18d741960ea,Locutusque/gpt2-conversational-or-qa
🔶,"<a target=""_blank"" href=""https://huggingface.co/concedo/Pythia-70M-ChatSalad"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">concedo/Pythia-70M-ChatSalad</a>  <a target=""_blank"" href=""https://huggingface.co/datasets/open-llm-leaderboard/details_concedo__Pythia-70M-ChatSalad"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">📑</a>",30.7,20.99,27.28,24.78,49.74,fine-tuned,torch.float16,other,0.1,4,True,692289413c47c219cf83b1596783a8e9223541eb,concedo/Pythia-70M-ChatSalad
🟢,"<a target=""_blank"" href=""https://huggingface.co/roneneldan/TinyStories-1M"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">roneneldan/TinyStories-1M</a>  <a target=""_blank"" href=""https://huggingface.co/datasets/open-llm-leaderboard/details_roneneldan__TinyStories-1M"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">📑</a>",30.67,23.46,25.23,24.57,49.4,pretrained,torch.float16,?,0.0,15,True,8cd14d5339178f1b285f55baee14a0deff7103ac,roneneldan/TinyStories-1M
🟢,"<a target=""_blank"" href=""https://huggingface.co/BreadAi/DiscordPy"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">BreadAi/DiscordPy</a>  <a target=""_blank"" href=""https://huggingface.co/datasets/open-llm-leaderboard/details_BreadAi__DiscordPy"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">📑</a>",30.66,23.29,26.15,25.04,48.16,pretrained,torch.float16,?,0.26,0,True,a5405585aec0b60c5de7d942ccd58421fe9239be,BreadAi/DiscordPy
🟢,"<a target=""_blank"" href=""https://huggingface.co/bigcode/gpt_bigcode-santacoder"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">bigcode/gpt_bigcode-santacoder</a>  <a target=""_blank"" href=""https://huggingface.co/datasets/open-llm-leaderboard/details_bigcode__gpt_bigcode-santacoder"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">📑</a>",30.65,21.16,30.84,24.97,45.64,pretrained,torch.float16,openrail,1.12,21,True,291931872cae83498cf984b16319f47f5e9e7a07,bigcode/gpt_bigcode-santacoder
🔶,"<a target=""_blank"" href=""https://huggingface.co/Tincando/fiction_story_generator"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">Tincando/fiction_story_generator</a>  <a target=""_blank"" href=""https://huggingface.co/datasets/open-llm-leaderboard/details_Tincando__fiction_story_generator"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">📑</a>",30.62,23.29,28.68,26.72,43.79,fine-tuned,torch.float16,?,0.12,1,True,377b080cf96e10d50289aa3e1fd79c330265f45a,Tincando/fiction_story_generator
🟢,"<a target=""_blank"" href=""https://huggingface.co/klosax/pythia-70m-deduped-step44k-92bt"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">klosax/pythia-70m-deduped-step44k-92bt</a>  <a target=""_blank"" href=""https://huggingface.co/datasets/open-llm-leaderboard/details_klosax__pythia-70m-deduped-step44k-92bt"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">📑</a>",30.61,22.1,28.21,26.03,46.12,pretrained,torch.float16,other,0.04,0,True,aac86fff08965d84d8bfc3e7c14559d48b8c4c99,klosax/pythia-70m-deduped-step44k-92bt
🔶,"<a target=""_blank"" href=""https://huggingface.co/Quake24/easyTermsSummerizer"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">Quake24/easyTermsSummerizer</a>  <a target=""_blank"" href=""https://huggingface.co/datasets/open-llm-leaderboard/details_Quake24__easyTermsSummerizer"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">📑</a>",30.6,25.77,25.81,23.12,47.69,fine-tuned,torch.float16,apache-2.0,0.41,0,True,8df9f96cc14be8f681c40bd1672b3f3540b70e31,Quake24/easyTermsSummerizer
?,"<a target=""_blank"" href=""https://huggingface.co/BreadAi/gpt-YA-1-1_70M"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">BreadAi/gpt-YA-1-1_70M</a>  <a target=""_blank"" href=""https://huggingface.co/datasets/open-llm-leaderboard/details_BreadAi__gpt-YA-1-1_70M"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">📑</a>",30.59,22.53,27.37,25.38,47.09,,torch.float16,?,0.04,0,True,218e8da522cf6fb5566314f37624f27412ae2259,BreadAi/gpt-YA-1-1_70M
🟢,"<a target=""_blank"" href=""https://huggingface.co/EleutherAI/pythia-160m"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">EleutherAI/pythia-160m</a>  <a target=""_blank"" href=""https://huggingface.co/datasets/open-llm-leaderboard/details_EleutherAI__pythia-160m"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">📑</a>",30.58,22.78,30.34,24.95,44.26,pretrained,torch.float16,apache-2.0,0.21,11,True,50f5173d932e8e61f858120bcb800b97af589f46,EleutherAI/pythia-160m
🔶,"<a target=""_blank"" href=""https://huggingface.co/euclaise/gpt-neox-122m-minipile-digits"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">euclaise/gpt-neox-122m-minipile-digits</a>  <a target=""_blank"" href=""https://huggingface.co/datasets/open-llm-leaderboard/details_euclaise__gpt-neox-122m-minipile-digits"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">📑</a>",30.56,20.73,27.03,25.31,49.19,fine-tuned,torch.float16,cc0-1.0,0.17,2,True,3e9187385d31234b04021ddc8b03cbd5cfef9fb4,euclaise/gpt-neox-122m-minipile-digits
?,"<a target=""_blank"" href=""https://huggingface.co/MBZUAI/lamini-cerebras-590m"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">MBZUAI/lamini-cerebras-590m</a>  <a target=""_blank"" href=""https://huggingface.co/datasets/open-llm-leaderboard/details_MBZUAI__lamini-cerebras-590m"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">📑</a>",30.55,24.32,31.58,25.57,40.72,,torch.float16,cc-by-nc-4.0,0.59,5,True,bab37eb7ba63f6ff9f0eb36a85727146b82ae5ed,MBZUAI/lamini-cerebras-590m
⭕,"<a target=""_blank"" href=""https://huggingface.co/nicholasKluge/Aira-124M"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">nicholasKluge/Aira-124M</a>  <a target=""_blank"" href=""https://huggingface.co/datasets/open-llm-leaderboard/details_nicholasKluge__Aira-124M"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">📑</a>",30.54,24.57,31.29,25.29,41.02,instruction-tuned,torch.float16,?,0.12,0,False,0c0d509ec9ce057e7b506e15c868eecf79cc8ae5,nicholasKluge/Aira-124M
🔶,"<a target=""_blank"" href=""https://huggingface.co/HWERI/pythia-70m-deduped-cleansharegpt-en"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">HWERI/pythia-70m-deduped-cleansharegpt-en</a>  <a target=""_blank"" href=""https://huggingface.co/datasets/open-llm-leaderboard/details_HWERI__pythia-70m-deduped-cleansharegpt-en"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">📑</a>",30.53,21.16,27.16,25.24,48.57,fine-tuned,torch.float16,apache-2.0,0.04,0,True,a97ff56bc68a81a9f6147f1590e53511246d1040,HWERI/pythia-70m-deduped-cleansharegpt-en
🔶,"<a target=""_blank"" href=""https://huggingface.co/MayaPH/FinOPT-Washington"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">MayaPH/FinOPT-Washington</a>  <a target=""_blank"" href=""https://huggingface.co/datasets/open-llm-leaderboard/details_MayaPH__FinOPT-Washington"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">📑</a>",30.51,25.17,26.25,24.83,45.8,fine-tuned,torch.float16,cc-by-sa-4.0,0.12,1,True,cdd8a6cde7902de39757cf31d73af1f51df0d8e8,MayaPH/FinOPT-Washington
🟢,"<a target=""_blank"" href=""https://huggingface.co/cyberagent/open-calm-large"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">cyberagent/open-calm-large</a>  <a target=""_blank"" href=""https://huggingface.co/datasets/open-llm-leaderboard/details_cyberagent__open-calm-large"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">📑</a>",30.51,20.73,29.56,25.23,46.52,pretrained,torch.float16,cc-by-sa-4.0,0.76,9,True,f9b7a3222967b15169a09bcc86b118ac68a1ad62,cyberagent/open-calm-large
🔶,"<a target=""_blank"" href=""https://huggingface.co/BreadAi/StoryPy"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">BreadAi/StoryPy</a>  <a target=""_blank"" href=""https://huggingface.co/datasets/open-llm-leaderboard/details_BreadAi__StoryPy"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">📑</a>",30.5,22.35,26.19,24.37,49.1,fine-tuned,torch.float16,?,0.1,1,True,5c32081bd3bc1404c2f5b8dbb6f888048bcb7cd7,BreadAi/StoryPy
🟢,"<a target=""_blank"" href=""https://huggingface.co/KnutJaegersberg/RWKV-4-PilePlus-169M-20230520-done-ctx4096"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">KnutJaegersberg/RWKV-4-PilePlus-169M-20230520-done-ctx4096</a>  <a target=""_blank"" href=""https://huggingface.co/datasets/open-llm-leaderboard/details_KnutJaegersberg__RWKV-4-PilePlus-169M-20230520-done-ctx4096"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">📑</a>",30.47,23.98,32.25,23.37,42.29,pretrained,torch.float16,apache-2.0,0.13,0,True,1134d31db1aee9fc970d3e9dc4e7314fb8bba500,KnutJaegersberg/RWKV-4-PilePlus-169M-20230520-done-ctx4096
🟢,"<a target=""_blank"" href=""https://huggingface.co/EleutherAI/pythia-70m"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">EleutherAI/pythia-70m</a>  <a target=""_blank"" href=""https://huggingface.co/datasets/open-llm-leaderboard/details_EleutherAI__pythia-70m"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">📑</a>",30.46,21.59,27.29,25.9,47.06,pretrained,torch.float16,apache-2.0,0.1,13,True,2ab25ed47af79376eed2baaf8bbb7a192a0c73ff,EleutherAI/pythia-70m
🟢,"<a target=""_blank"" href=""https://huggingface.co/BreadAi/gpt-Youtube"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">BreadAi/gpt-Youtube</a>  <a target=""_blank"" href=""https://huggingface.co/datasets/open-llm-leaderboard/details_BreadAi__gpt-Youtube"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">📑</a>",30.45,23.29,26.34,23.54,48.63,pretrained,torch.float16,?,0.12,1,True,de88554a0212c16fdfeda030afb58f831ebcd895,BreadAi/gpt-Youtube
🔶,"<a target=""_blank"" href=""https://huggingface.co/yeen214/llama2_7b_small_tuning_v1"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">yeen214/llama2_7b_small_tuning_v1</a>  <a target=""_blank"" href=""https://huggingface.co/datasets/open-llm-leaderboard/details_yeen214__llama2_7b_small_tuning_v1"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">📑</a>",30.41,22.44,25.0,25.51,48.7,fine-tuned,torch.float16,?,6.61,0,True,3f9b43b4db2da4fe3785071dd52c9fc92aa0801d,yeen214/llama2_7b_small_tuning_v1
🟢,"<a target=""_blank"" href=""https://huggingface.co/roneneldan/TinyStories-33M"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">roneneldan/TinyStories-33M</a>  <a target=""_blank"" href=""https://huggingface.co/datasets/open-llm-leaderboard/details_roneneldan__TinyStories-33M"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">📑</a>",30.35,24.23,25.69,23.82,47.64,pretrained,torch.float16,?,0.07,50,True,190d22e37cba4b12ddae57d6738a0c65f6ab1aa5,roneneldan/TinyStories-33M
🟢,"<a target=""_blank"" href=""https://huggingface.co/pszemraj/pythia-31m-simplewiki-scratch-bf16"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">pszemraj/pythia-31m-simplewiki-scratch-bf16</a>  <a target=""_blank"" href=""https://huggingface.co/datasets/open-llm-leaderboard/details_pszemraj__pythia-31m-simplewiki-scratch-bf16"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">📑</a>",30.29,22.78,25.61,23.12,49.65,pretrained,torch.bfloat16,apache-2.0,0.03,0,True,4eaec0542e7609fd3f364cb34491f05d7c61a3d0,pszemraj/pythia-31m-simplewiki-scratch-bf16
🟢,"<a target=""_blank"" href=""https://huggingface.co/EleutherAI/pythia-70m-deduped"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">EleutherAI/pythia-70m-deduped</a>  <a target=""_blank"" href=""https://huggingface.co/datasets/open-llm-leaderboard/details_EleutherAI__pythia-70m-deduped"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">📑</a>",30.25,21.08,27.17,25.26,47.51,pretrained,torch.float16,apache-2.0,0.1,11,True,e93a9faa9c77e5d09219f6c868bfc7a1bd65593c,EleutherAI/pythia-70m-deduped
⭕,"<a target=""_blank"" href=""https://huggingface.co/lgaalves/gpt2_guanaco-dolly-platypus"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">lgaalves/gpt2_guanaco-dolly-platypus</a>  <a target=""_blank"" href=""https://huggingface.co/datasets/open-llm-leaderboard/details_lgaalves__gpt2_guanaco-dolly-platypus"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">📑</a>",30.25,23.55,31.03,26.4,40.02,instruction-tuned,torch.float16,mit,0.12,0,True,6bf0a8146cf255c829ec2ad83926c8b80945b431,lgaalves/gpt2_guanaco-dolly-platypus
🔶,"<a target=""_blank"" href=""https://huggingface.co/Corianas/Quokka_590m"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">Corianas/Quokka_590m</a>  <a target=""_blank"" href=""https://huggingface.co/datasets/open-llm-leaderboard/details_Corianas__Quokka_590m"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">📑</a>",30.24,24.4,31.61,25.36,39.59,fine-tuned,torch.float16,apache-2.0,0.67,0,True,ae0ac41e9be016f6dceac06821fbf6ebacc7edb9,Corianas/Quokka_590m
⭕,"<a target=""_blank"" href=""https://huggingface.co/lgaalves/gpt2_platypus-camel_physics"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">lgaalves/gpt2_platypus-camel_physics</a>  <a target=""_blank"" href=""https://huggingface.co/datasets/open-llm-leaderboard/details_lgaalves__gpt2_platypus-camel_physics"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">📑</a>",30.21,23.04,31.32,26.91,39.56,instruction-tuned,torch.float16,mit,0.12,0,True,66165ff32ed8de6c39f3524a810f5e97ba6d3347,lgaalves/gpt2_platypus-camel_physics
